식당명,주소,위도,경도,거리(km),"{ name: '식당명', address: '주소', latitude: 위도, longitude: 경도, distance: 거리(km) },",,,,,
오니기리&규동 마왕분식,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B126호 ,37.40128518,127.1086462,1.83,"{ name: '오니기리&규동 마왕분식', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B126호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
오로시젤라또 판교점,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 103호 ,37.40128518,127.1086462,1.83,"{ name: '오로시젤라또 판교점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 103호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
오한수우육면가 판교점,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B103호 ,37.40128518,127.1086462,1.83,"{ name: '오한수우육면가 판교점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B103호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
올라포케,경기도 성남시 분당구 삼평동 670 유스페이스1 138호,37.40069544,127.1069887,1.83,"{ name: '올라포케', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 138호', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
올레 샐러드(OLLEH SALAD),경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층 B128-5호 ,37.40069544,127.1069887,1.83,"{ name: '올레 샐러드(OLLEH SALAD)', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층 B128-5호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
옵션스페셜티커피 판교테크노밸리,경기도 성남시 분당구 삼평동 670 유스페이스1 1층 139호 ,37.40069544,127.1069887,1.83,"{ name: '옵션스페셜티커피 판교테크노밸리', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 1층 139호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
우쿠야 유스페이스점,경기도 성남시 분당구 삼평동 670 유스페이스 지하1층 B107호 ,37.40069544,127.1069887,1.83,"{ name: '우쿠야 유스페이스점', address: '경기도 성남시 분당구 삼평동 670 유스페이스 지하1층 B107호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
울프스덴(wolf's den),경기도 성남시 분당구 삼평동 670 유스페이스 2층 215호 ,37.40069544,127.1069887,1.83,"{ name: '울프스덴(wolf's den)', address: '경기도 성남시 분당구 삼평동 670 유스페이스 2층 215호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
원조부안집 판교직영점,경기도 성남시 분당구 삼평동 670 유스페이스1 2층 214호 ,37.40069544,127.1069887,1.83,"{ name: '원조부안집 판교직영점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 2층 214호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
웨스턴 소마(Western Soma),"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 114호 ",37.40069544,127.1069887,1.83,"{ name: '웨스턴 소마(Western Soma)', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 114호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
육회한김스지,경기도 성남시 분당구 삼평동 670 유스페이스1 ,37.40069544,127.1069887,1.83,"{ name: '육회한김스지', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
윤가네용대리황태국,"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 116호 ",37.40069544,127.1069887,1.83,"{ name: '윤가네용대리황태국', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 116호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
율 판교점,"경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층, B112호 ",37.40069544,127.1069887,1.83,"{ name: '율 판교점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층, B112호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
이가네양꼬치,경기도 성남시 분당구 삼평동 670 유스페이스1 212호,37.40069544,127.1069887,1.83,"{ name: '이가네양꼬치', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 212호', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
이자카야 단,경기도 성남시 분당구 삼평동 670 유스페이스1 1층 160호,37.40069544,127.1069887,1.83,"{ name: '이자카야 단', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 1층 160호', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
재크와콩나물,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B111호 ,37.40128518,127.1086462,1.83,"{ name: '재크와콩나물', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B111호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
전설의골뱅이,"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 117호 ",37.40069544,127.1069887,1.83,"{ name: '전설의골뱅이', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 117호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
제너시스비비큐 판교테크노밸리점,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 121호 ,37.40128518,127.1086462,1.83,"{ name: '제너시스비비큐 판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 121호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
제주생맥주,"경기도 성남시 분당구 삼평동 670 유스페이스1 1층 146호, 147호, 151호 ",37.40069544,127.1069887,1.83,"{ name: '제주생맥주', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 1층 146호, 147호, 151호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
제주은희네해장국판교점,"경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B122,B123호 ",37.40128518,127.1086462,1.83,"{ name: '제주은희네해장국판교점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B122,B123호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
제프리웍,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 125호 ,37.40128518,127.1086462,1.83,"{ name: '제프리웍', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 125호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
조마루감자탕 판교점,"경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 129호,130호 ",37.40128518,127.1086462,1.83,"{ name: '조마루감자탕 판교점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 129호,130호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
조이포,경기도 성남시 분당구 삼평동 670 유스페이스 1동 127호 ,37.40069544,127.1069887,1.83,"{ name: '조이포', address: '경기도 성남시 분당구 삼평동 670 유스페이스 1동 127호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
종로계림닭도리탕원조 판교점,경기도 성남시 분당구 삼평동 670 유스페이스 1 2층 205호,37.40069544,127.1069887,1.83,"{ name: '종로계림닭도리탕원조 판교점', address: '경기도 성남시 분당구 삼평동 670 유스페이스 1 2층 205호', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
주생주막 테크노밸리점,"경기도 성남시 분당구 삼평동 670 유스페이스1 2층 217,218,219호 ",37.40069544,127.1069887,1.83,"{ name: '주생주막 테크노밸리점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 2층 217,218,219호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
주식회사헤비스테이크판교테크노밸리점,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 107호 ,37.40128518,127.1086462,1.83,"{ name: '주식회사헤비스테이크판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 107호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
진차이객잔,경기도 성남시 분당구 삼평동 670 유스페이스몰1  지하1층 B128-4호 ,37.40069544,127.1069887,1.83,"{ name: '진차이객잔', address: '경기도 성남시 분당구 삼평동 670 유스페이스몰1  지하1층 B128-4호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
집밥맛있다,경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층 128-2호 ,37.40069544,127.1069887,1.83,"{ name: '집밥맛있다', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 지하1층 128-2호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
찬,"경기도 성남시 분당구 삼평동 670 유스페이스1 1층 157호,158호 ",37.40069544,127.1069887,1.83,"{ name: '찬', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 1층 157호,158호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
챠오바 라이트 판교점,경기도 성남시 분당구 삼평동 670 유스페이스1.  1층 125호 ,37.40069544,127.1069887,1.83,"{ name: '챠오바 라이트 판교점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1.  1층 125호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
철길부산집(판교테크노벨리점),경기도 성남시 분당구 삼평동 670 유스페이스1 ,37.40069544,127.1069887,1.83,"{ name: '철길부산집(판교테크노벨리점)', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
청년다방 판교테크노밸리점,경기도 성남시 분당구 삼평동 670 유스페이스1    2층  206호 ,37.40069544,127.1069887,1.83,"{ name: '청년다방 판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1    2층  206호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
춘업순댓국,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지1층 B113호,37.40128518,127.1086462,1.83,"{ name: '춘업순댓국', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지1층 B113호', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
카페우드진 판교테크노밸리점,경기도 성남시 분당구 삼평동 670 유스페이스1 2층 224호 ,37.40069544,127.1069887,1.83,"{ name: '카페우드진 판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 2층 224호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
커피라디오판교점,경기도 성남시 분당구 삼평동 670 유스페이스1     2층  221호 ,37.40069544,127.1069887,1.83,"{ name: '커피라디오판교점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1     2층  221호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
퀴즈노스(Quiznos) 판교테크노밸리점,"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 111호, 112호 ",37.40069544,127.1069887,1.83,"{ name: '퀴즈노스(Quiznos) 판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 111호, 112호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
큐슈울트라아멘 판교점,경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B110호 ,37.40128518,127.1086462,1.83,"{ name: '큐슈울트라아멘 판교점', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 지하1층 B110호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
테이블스푼컵스프(TABLESPOON CUPSOUP),경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 116호 ,37.40128518,127.1086462,1.83,"{ name: '테이블스푼컵스프(TABLESPOON CUPSOUP)', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 116호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
토리키치 판교점,경기도 성남시 분당구 삼평동 670 2층 213호 ,37.40069544,127.1069887,1.83,"{ name: '토리키치 판교점', address: '경기도 성남시 분당구 삼평동 670 2층 213호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
투고샐러드 판교유스페이스점,경기도 성남시 분당구 삼평동 670 유스페이스1 2층 230호 ,37.40069544,127.1069887,1.83,"{ name: '투고샐러드 판교유스페이스점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 2층 230호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
트리니티에프엔비,경기도 성남시 분당구 판교동 512-2 1(일부)층 ,37.39943199,127.0954621,1.83,"{ name: '트리니티에프엔비', address: '경기도 성남시 분당구 판교동 512-2 1(일부)층 ', latitude: 37.39943199, longitude: 127.0954621, distance: 1.83 },",,,,,
판교 문어집,"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 122호 ",37.40069544,127.1069887,1.83,"{ name: '판교 문어집', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 122호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
판교유스페이스점빽다방,경기도 성남시 분당구 삼평동 670 유스페이스1  1층 134호 ,37.40069544,127.1069887,1.83,"{ name: '판교유스페이스점빽다방', address: '경기도 성남시 분당구 삼평동 670 유스페이스1  1층 134호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
판교점 담소소사골순대.육개장,"경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 105호, 106호 ",37.40128518,127.1086462,1.83,"{ name: '판교점 담소소사골순대.육개장', address: '경기도 성남시 분당구 삼평동 680 에이치스퀘어 에스동 1층 105호, 106호 ', latitude: 37.40128518, longitude: 127.1086462, distance: 1.83 },",,,,,
팔각도 판교유스페이스점,"경기도 성남시 분당구 삼평동 670 유스페이스1, 2층 238 일부호 ",37.40069544,127.1069887,1.83,"{ name: '팔각도 판교유스페이스점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 2층 238 일부호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
펀비어킹 판교테크노밸리점2,"경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 161호, 162호 ",37.40069544,127.1069887,1.83,"{ name: '펀비어킹 판교테크노밸리점2', address: '경기도 성남시 분당구 삼평동 670 유스페이스1, 1층 161호, 162호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
펀비어킹판교테크노밸리점,"경기도 성남시 분당구 삼평동 670 유스페이스1 1층 148호, 149~150 일부호 ",37.40069544,127.1069887,1.83,"{ name: '펀비어킹판교테크노밸리점', address: '경기도 성남시 분당구 삼평동 670 유스페이스1 1층 148호, 149~150 일부호 ', latitude: 37.40069544, longitude: 127.1069887, distance: 1.83 },",,,,,
